# Full, machine-readable Table B3 from Stahl et al. 2019
# Natural System Photometry of 93 SNe Ia
#
# NULL values are denoted by 99.999
#
# ---------------------------------------------------------------------------------------------------------
SN       MJD       B      EB       V      EV       R      ER       I      EI   CLEAR  ECLEAR   system
2017dws  57881.48  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.813   0.195    kait4
2017dws  57882.40  19.214   0.153  19.124   0.091  19.296   0.394  19.676   0.420  99.999  99.999  nickel2
2017dws  57882.41  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.819   0.214    kait4
2017dws  57887.47  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.964   0.115    kait4
2017dws  57889.46  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.466   0.191    kait4
2017dws  57891.32  20.361   0.068  19.583   0.079  19.180   0.069  19.451   0.231  99.999  99.999  nickel2
2017dws  57891.45  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.052   0.076    kait4
2017dws  57892.35  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.480   0.100    kait4
2017dws  57893.45  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.288   0.083    kait4
2017dws  57896.31  99.999  99.999  19.943   0.079  19.323   0.046  19.405   0.104  99.999  99.999  nickel2
2017dws  57896.44  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.867   0.293    kait4
2017dws  57897.44  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.609   0.172    kait4
2017dws  57898.30  21.095   0.158  20.023   0.093  19.423   0.058  19.431   0.179  99.999  99.999  nickel2
2017dws  57898.44  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.269   0.079    kait4
2017dws  57900.27  20.820   0.417  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017dws  57901.43  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.546   0.138    kait4
2017dws  57903.30  21.337   0.529  99.999  99.999  19.616   0.089  19.484   0.241  99.999  99.999  nickel2
2017dws  57903.42  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.536   0.163    kait4
2017dws  57906.42  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.712   0.116    kait4
2017dws  57909.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.917   0.370    kait4
2017dws  57910.29  99.999  99.999  20.449   0.397  20.304   0.314  19.977   0.437  99.999  99.999  nickel2
2017dws  57919.38  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.408   0.423    kait4
2017dws  57920.38  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.029   0.273    kait4
2017dws  57924.34  99.999  99.999  20.999   0.165  20.664   0.171  20.105   0.373  99.999  99.999  nickel2
2017dws  57925.30  21.842   0.357  21.168   0.177  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017dws  57928.33  99.999  99.999  21.470   0.341  20.507   0.160  99.999  99.999  99.999  99.999  nickel2
2017dws  57932.31  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.455   0.247    kait4
2017dws  57933.31  22.316   0.359  21.266   0.372  20.775   0.166  20.377   0.252  99.999  99.999  nickel2
2017dws  57934.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.220   0.314    kait4
2017dws  57941.29  21.391   0.620  21.524   0.538  21.045   0.483  99.999  99.999  99.999  99.999  nickel2
2017dws  57944.31  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.288   0.729    kait4
2017dws  57947.25  21.663   0.470  20.905   0.424  21.229   0.514  20.950   0.647  99.999  99.999  nickel2
2017dws  57953.29  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.443   0.503    kait4
2017dws  57956.23  99.999  99.999  21.374   0.264  99.999  99.999  21.198   0.670  99.999  99.999  nickel2
2017dws  57958.27  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.318   0.418    kait4
2017dws  57959.23  21.479   0.354  21.610   0.478  21.208   0.485  99.999  99.999  99.999  99.999  nickel2
2017dws  57959.27  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.643   0.393    kait4
2017dws  57961.26  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.296   0.618    kait4
2017dws  57974.23  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.636   0.663    kait4
2017dws  57975.22  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.923   0.999    kait4
2017dws  57978.22  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  20.528   0.433    kait4
2017dws  57979.24  99.999  99.999  99.999  99.999  21.170   0.891  99.999  99.999  99.999  99.999  nickel2
2017dws  57983.22  20.992   0.330  21.370   0.479  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017dws  57994.18  21.910   0.536  21.457   0.551  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017dws  58009.15  21.810   0.615  21.589   0.483  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017dws  58016.15  99.999  99.999  20.734   0.422  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017erp  57919.30  16.661   0.018  16.121   0.011  15.993   0.014  16.065   0.027  15.967   0.021    kait4
2017erp  57920.36  16.242   0.024  15.721   0.015  15.577   0.017  15.661   0.030  15.558   0.021    kait4
2017erp  57922.35  15.376   0.016  15.050   0.010  14.893   0.011  15.005   0.022  14.865   0.017    kait4
2017erp  57924.28  14.712   0.012  14.531   0.008  14.359   0.007  14.384   0.011  99.999  99.999  nickel2
2017erp  57924.33  14.760   0.012  14.542   0.008  14.385   0.008  14.472   0.012  14.323   0.011    kait4
2017erp  57925.27  14.477   0.012  14.328   0.008  14.159   0.007  14.175   0.011  99.999  99.999  nickel2
2017erp  57926.32  14.302   0.012  14.159   0.008  13.990   0.008  14.049   0.012  13.952   0.011    kait4
2017erp  57927.32  14.161   0.011  14.017   0.007  13.861   0.008  13.921   0.011  13.801   0.015    kait4
2017erp  57928.31  14.024   0.012  13.927   0.007  13.732   0.007  13.768   0.010  99.999  99.999  nickel2
2017erp  57929.24  13.937   0.011  13.839   0.009  13.668   0.013  13.746   0.013  13.593   0.014    kait4
2017erp  57930.24  13.849   0.010  13.755   0.012  13.608   0.010  13.710   0.012  13.516   0.015    kait4
2017erp  57932.28  13.751   0.010  13.679   0.009  13.533   0.009  13.702   0.013  13.451   0.020    kait4
2017erp  57933.25  13.684   0.012  13.611   0.007  13.454   0.007  13.631   0.010  99.999  99.999  nickel2
2017erp  57933.30  13.722   0.010  13.631   0.007  13.511   0.008  13.712   0.012  13.442   0.010    kait4
2017erp  57936.30  13.727   0.012  13.588   0.008  13.465   0.007  13.759   0.010  13.460   0.010    kait4
2017erp  57937.29  13.733   0.017  13.576   0.011  13.431   0.009  13.760   0.012  13.435   0.012    kait4
2017erp  57939.29  13.856   0.029  13.618   0.023  13.451   0.025  99.999  99.999  99.999  99.999    kait4
2017erp  57940.28  13.862   0.022  13.603   0.014  13.511   0.014  13.872   0.032  13.544   0.016    kait4
2017erp  57941.25  13.916   0.015  13.652   0.008  13.561   0.008  13.894   0.010  13.552   0.009    kait4
2017erp  57941.27  13.961   0.014  13.646   0.008  13.514   0.008  13.820   0.011  99.999  99.999  nickel2
2017erp  57942.24  13.993   0.015  13.681   0.009  13.609   0.008  13.958   0.012  13.612   0.012    kait4
2017erp  57943.26  14.067   0.021  13.738   0.011  13.668   0.009  13.992   0.012  13.683   0.009    kait4
2017erp  57944.26  14.134   0.015  13.773   0.010  13.741   0.010  14.083   0.012  13.746   0.009    kait4
2017erp  57946.26  14.359   0.013  13.900   0.008  13.885   0.009  14.194   0.012  13.878   0.011    kait4
2017erp  57947.23  14.504   0.030  13.916   0.022  13.914   0.007  14.099   0.011  99.999  99.999  nickel2
2017erp  57947.26  14.450   0.011  13.971   0.008  13.973   0.008  14.195   0.011  13.936   0.011    kait4
2017erp  57948.26  14.553   0.011  14.018   0.008  13.999   0.008  14.202   0.013  13.979   0.010    kait4
2017erp  57949.26  14.681   0.012  14.105   0.008  14.060   0.008  14.214   0.011  14.032   0.014    kait4
2017erp  57950.24  14.801   0.011  14.169   0.007  14.087   0.007  14.187   0.012  14.075   0.011    kait4
2017erp  57951.24  14.899   0.013  14.220   0.008  14.109   0.008  14.171   0.011  14.115   0.009    kait4
2017erp  57952.26  15.004   0.012  14.285   0.008  14.133   0.008  14.173   0.011  14.146   0.012    kait4
2017erp  57953.26  15.095   0.012  14.349   0.007  14.150   0.009  14.156   0.011  14.172   0.012    kait4
2017erp  57954.26  15.212   0.015  14.386   0.008  14.174   0.008  14.130   0.012  14.196   0.042    kait4
2017erp  57955.26  15.292   0.013  14.441   0.008  14.198   0.008  14.117   0.011  14.226   0.010    kait4
2017erp  57956.21  15.550   0.013  14.501   0.009  14.169   0.008  13.991   0.011  99.999  99.999  nickel2
2017erp  57956.26  15.387   0.013  14.477   0.008  14.207   0.007  14.109   0.010  14.236   0.012    kait4
2017erp  57957.26  15.478   0.014  14.531   0.008  14.226   0.008  14.085   0.010  14.279   0.014    kait4
2017erp  57958.26  15.588   0.015  14.583   0.008  14.251   0.008  14.071   0.011  14.267   0.040    kait4
2017erp  57959.21  15.844   0.015  14.641   0.008  14.227   0.013  99.999  99.999  99.999  99.999  nickel2
2017erp  57959.25  15.645   0.016  14.643   0.009  14.273   0.008  14.071   0.013  14.302   0.011    kait4
2017erp  57960.25  15.728   0.008  14.681   0.010  14.286   0.009  14.066   0.014  14.332   0.011    kait4
2017erp  57961.25  15.830   0.007  14.717   0.009  14.308   0.008  14.038   0.010  14.344   0.013    kait4
2017erp  57962.18  15.877   0.022  14.755   0.012  14.342   0.010  14.057   0.013  14.371   0.023    kait4
2017erp  57963.18  15.945   0.023  14.813   0.012  14.376   0.011  14.050   0.013  14.402   0.021    kait4
2017erp  57964.22  16.063   0.019  14.887   0.010  14.437   0.010  14.066   0.012  14.469   0.014    kait4
2017erp  57965.21  16.062   0.036  14.948   0.018  14.490   0.017  14.136   0.020  14.464   0.024    kait4
2017erp  57966.22  16.175   0.067  15.038   0.019  14.548   0.014  14.070   0.029  14.557   0.020    kait4
2017erp  57967.22  16.268   0.060  15.076   0.028  14.616   0.024  14.155   0.029  14.553   0.033    kait4
2017erp  57968.22  99.999  99.999  15.072   0.122  99.999  99.999  14.188   0.054  99.999  99.999    kait4
2017erp  57970.22  16.398   0.057  15.245   0.020  14.807   0.015  14.331   0.014  14.773   0.018    kait4
2017erp  57971.22  16.421   0.043  15.317   0.015  14.875   0.012  14.428   0.013  14.856   0.018    kait4
2017erp  57972.22  16.496   0.054  15.354   0.016  14.937   0.013  14.501   0.015  14.907   0.017    kait4
2017erp  57973.20  16.536   0.045  15.402   0.014  14.985   0.012  14.550   0.015  14.963   0.017    kait4
2017erp  57974.21  16.590   0.051  15.463   0.020  15.046   0.016  14.643   0.020  15.006   0.016    kait4
2017erp  57975.21  16.550   0.038  15.471   0.014  15.091   0.013  14.683   0.017  15.066   0.018    kait4
2017erp  57976.21  16.649   0.039  15.519   0.014  15.130   0.013  14.749   0.018  15.128   0.017    kait4
2017erp  57977.20  16.681   0.033  15.553   0.015  15.161   0.013  14.822   0.017  15.160   0.018    kait4
2017erp  57979.21  16.865   0.275  99.999  99.999  15.180   0.019  14.813   0.513  99.999  99.999  nickel2
2017erp  57982.18  16.801   0.045  15.720   0.018  15.356   0.014  15.062   0.019  15.365   0.020    kait4
2017erp  57983.16  16.849   0.080  15.740   0.052  15.369   0.016  15.102   0.020  15.404   0.020    kait4
2017erp  57983.20  16.954   0.009  15.775   0.015  15.335   0.012  99.999  99.999  99.999  99.999  nickel2
2017erp  57984.16  16.883   0.084  15.750   0.019  15.406   0.015  15.126   0.021  15.463   0.023    kait4
2017erp  57985.16  16.837   0.082  15.807   0.021  15.446   0.017  15.200   0.023  15.456   0.020    kait4
2017erp  57988.18  16.836   0.042  15.837   0.020  15.522   0.018  15.310   0.022  15.565   0.025    kait4
2017erp  57992.16  99.999  99.999  99.999  99.999  15.766   0.140  15.501   0.207  15.676   0.215    kait4
2017erp  57994.16  17.074   0.329  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
2017fgc  57956.42  13.822   0.041  99.999  99.999  13.689   0.024  14.025   0.036  99.999  99.999  nickel2
2017fgc  57957.49  99.999  99.999  99.999  99.999  99.999  99.999  14.061   0.063  99.999  99.999    kait4
2017fgc  57959.49  13.801   0.034  13.612   0.030  13.529   0.018  13.902   0.032  99.999  99.999  nickel2
2017fgc  57960.49  13.783   0.064  13.562   0.036  13.564   0.043  14.031   0.054  13.609   0.054    kait4
2017fgc  57961.49  99.999  99.999  13.649   0.042  13.648   0.046  14.060   0.074  13.589   0.051    kait4
2017fgc  57962.48  13.870   0.046  13.547   0.036  13.618   0.054  14.077   0.061  13.619   0.136    kait4
2017fgc  57963.48  13.899   0.066  13.528   0.050  13.654   0.399  14.167   0.053  13.727   0.079    kait4
2017fgc  57964.49  13.995   0.056  13.667   0.063  13.661   0.061  14.166   0.047  13.710   0.065    kait4
2017fgc  57965.51  14.318   0.100  13.565   0.094  13.605   0.136  14.114   0.118  13.721   0.070    kait4
2017fgc  57966.46  99.999  99.999  13.634   0.017  13.655   0.023  14.122   0.031  99.999  99.999  nickel2
2017fgc  57966.50  14.307   0.084  13.637   0.053  13.810   0.040  14.295   0.067  13.745   0.051    kait4
2017fgc  57970.48  14.395   0.065  13.908   0.038  13.990   0.044  14.468   0.072  14.076   0.071    kait4
2017fgc  57972.49  14.824   0.101  14.071   0.079  14.201   0.041  14.630   0.060  14.212   0.057    kait4
2017fgc  57973.45  14.861   0.114  14.003   0.061  14.234   0.056  14.621   0.071  14.180   0.090    kait4
2017fgc  57974.50  14.775   0.125  14.177   0.051  14.235   0.050  14.627   0.058  14.262   0.088    kait4
2017fgc  57975.47  14.862   0.260  14.247   0.077  14.269   0.057  14.628   0.072  14.337   0.093    kait4
2017fgc  57975.50  15.026   0.044  14.234   0.033  14.175   0.030  14.468   0.037  99.999  99.999  nickel2
2017fgc  57976.49  99.999  99.999  99.999  99.999  99.999  99.999  14.529   0.097  99.999  99.999    kait4
2017fgc  57979.52  15.493   0.127  14.353   0.100  14.240   0.060  14.305   0.090  14.392   0.055    kait4
2017fgc  57980.52  15.508   0.127  14.414   0.062  14.289   0.045  14.269   0.080  14.328   0.057    kait4
2017fgc  57981.52  15.486   0.170  14.427   0.051  14.242   0.045  14.325   0.064  14.308   0.047    kait4
2017fgc  57982.53  15.870   0.199  14.486   0.132  14.334   0.088  99.999  99.999  14.193   0.118    kait4
2017fgc  57987.53  99.999  99.999  14.596   0.153  14.296   0.107  14.230   0.111  14.467   0.081    kait4
2017fgc  57990.53  99.999  99.999  14.813   0.172  14.505   0.136  14.375   0.168  14.714   0.094    kait4
2017fgc  57993.53  16.291   0.166  15.061   0.089  14.763   0.052  14.622   0.059  14.816   0.053    kait4
2017fgc  57994.43  99.999  99.999  99.999  99.999  14.750   0.033  14.478   0.040  99.999  99.999  nickel2
2017fgc  57995.53  16.546   0.217  15.275   0.102  14.877   0.080  14.630   0.095  15.024   0.063    kait4
2017fgc  57996.54  16.474   0.270  15.156   0.125  14.951   0.090  14.738   0.120  15.105   0.062    kait4
2017fgc  57997.44  99.999  99.999  15.364   0.044  14.888   0.034  14.637   0.036  99.999  99.999  nickel2
2017fgc  57998.50  16.642   0.099  15.372   0.061  14.993   0.047  14.784   0.059  15.098   0.058    kait4
2017fgc  58000.50  99.999  99.999  99.999  99.999  15.177   0.149  14.981   0.104  99.999  99.999    kait4
2017fgc  58002.34  16.867   0.296  15.682   0.122  15.229   0.103  14.967   0.118  99.999  99.999    kait4
2017fgc  58003.37  99.999  99.999  15.683   0.197  15.171   0.122  15.142   0.123  15.248   0.129    kait4
2017fgc  58007.42  99.999  99.999  99.999  99.999  99.999  99.999  15.155   0.024  99.999  99.999  nickel2
2017fgc  58009.53  16.729   0.135  15.654   0.070  15.392   0.042  15.282   0.055  15.490   0.052    kait4
2017fgc  58010.52  16.698   0.098  15.634   0.100  15.326   0.059  15.305   0.066  15.555   0.044    kait4
2017fgc  58012.51  16.622   0.103  15.856   0.061  15.520   0.042  15.480   0.048  15.650   0.053    kait4
2017fgc  58013.50  16.583   0.062  15.802   0.044  15.547   0.048  15.555   0.052  15.632   0.059    kait4
2017fgc  58014.50  16.719   0.064  15.780   0.049  15.594   0.034  15.591   0.042  15.664   0.048    kait4
2017fgc  58016.43  16.790   0.047  15.927   0.057  15.508   0.038  15.511   0.030  99.999  99.999  nickel2
2017fgc  58016.48  16.758   0.090  15.969   0.044  15.671   0.037  15.666   0.045  15.713   0.050    kait4
2017fgc  58018.51  16.724   0.089  15.930   0.059  15.745   0.042  15.716   0.052  15.788   0.045    kait4
2017fgc  58019.49  16.835   0.086  15.887   0.050  15.732   0.035  15.726   0.051  15.825   0.043    kait4
2017fgc  58020.51  16.837   0.090  15.963   0.056  15.778   0.043  15.810   0.059  15.858   0.048    kait4
2017fgc  58022.42  99.999  99.999  16.085   0.051  15.781   0.042  15.821   0.033  99.999  99.999  nickel2
2017fgc  58022.49  16.680   0.088  16.036   0.052  15.770   0.041  15.876   0.058  15.917   0.046    kait4
2017fgc  58023.47  16.843   0.066  16.034   0.047  15.837   0.040  15.897   0.054  15.925   0.050    kait4
2017fgc  58024.46  16.780   0.075  16.065   0.046  15.867   0.040  15.934   0.053  15.970   0.048    kait4
2017fgc  58025.46  16.909   0.063  16.120   0.064  15.893   0.067  99.999  99.999  15.988   0.049    kait4
2017fgc  58026.47  16.905   0.072  16.082   0.046  15.944   0.030  16.084   0.043  99.999  99.999    kait4
2017fgc  58027.49  16.977   0.130  15.988   0.119  15.857   0.066  15.943   0.082  16.052   0.032    kait4
2017fgc  58028.41  16.809   0.114  16.056   0.066  15.990   0.042  16.184   0.054  16.051   0.042    kait4
2017fgc  58029.36  16.838   0.106  16.233   0.060  15.973   0.042  16.152   0.059  16.095   0.052    kait4
2017fgc  58030.31  99.999  99.999  16.297   0.067  16.072   0.059  16.124   0.088  16.186   0.059    kait4
2017fgc  58034.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  16.140   0.044    kait4
2017fgc  58036.37  99.999  99.999  99.999  99.999  16.154   0.035  16.384   0.037  99.999  99.999  nickel2
2017fgc  58036.46  99.999  99.999  99.999  99.999  99.999  99.999  16.432   0.095  16.297   0.685    kait4
